Quant Method,Filename,comp_method,soil_type,rs,treatment,env_rep,tech_rep,Sample Type,Area,Height,cali conc,calc conc,RT,SN
LDOPA_198mz,SO_fo_H2O_2_2,SO,fo,LDOPA,SO_fo,B,2,Sample,174862273.3,8513044.921,NA,0.252098366,9.814645,30.9268799
LDOPA_198mz,SO_fo_H2O_2_3,SO,fo,LDOPA,SO_fo,B,3,Sample,168938964,4809735.988,NA,0.24355875,9.891161667,22.50014477
LDOPA_198mz,SO_fo_H2O_3_1,SO,fo,LDOPA,SO_fo,C,1,Sample,213957104.5,12430080.43,NA,0.308461256,9.771545,48.45607373
LDOPA_198mz,SO_fo_H2O_3_2,SO,fo,LDOPA,SO_fo,C,2,Sample,183573844.9,9026317.065,NA,0.26465781,9.838428333,34.89649706
LDOPA_198mz,SO_fo_H2O_3_3,SO,fo,LDOPA,SO_fo,C,3,Sample,196565116.1,6510586.286,NA,0.283387283,9.888006667,44.15657109
LDOPA_198mz,SO_gs_H2O_1_1,SO,gs,LDOPA,SO_gs,A,1,Sample,54949683.72,2136395.457,NA,0.079220779,9.81285,19.46159798
LDOPA_198mz,SO_gs_H2O_1_2,SO,gs,LDOPA,SO_gs,A,2,Sample,154957.1632,26261.53656,NA,0.000223401,10.56098333,1.034163442
LDOPA_198mz,SO_gs_H2O_1_3,SO,gs,LDOPA,SO_gs,A,3,Sample,399883.1015,18458.99954,NA,0.00057651,9.772506667,59.28161314
LDOPA_198mz,SO_gs_H2O_2_1,SO,gs,LDOPA,SO_gs,B,1,Sample,49195380.76,2527043.412,NA,0.070924819,9.797743333,18.80254063
LDOPA_198mz,SO_gs_H2O_2_2,SO,gs,LDOPA,SO_gs,B,2,Sample,49142.49291,4463.512114,NA,7.08E-05,10.51914,0.890118679
LDOPA_198mz,SO_gs_H2O_2_3,SO,gs,LDOPA,SO_gs,B,3,Sample,445300.5737,26905.34805,NA,0.000641988,9.776188333,1.963027692
LDOPA_198mz,SO_gs_H2O_3_1,SO,gs,LDOPA,SO_gs,C,1,Sample,44635542.95,2034448.547,NA,0.064350916,9.820531667,15.6577016
LDOPA_198mz,SO_gs_H2O_3_2,SO,gs,LDOPA,SO_gs,C,2,Sample,607303.5863,26681.90404,NA,0.000875548,10.68483167,0.757249542
LDOPA_198mz,SO_gs_H2O_3_3,SO,gs,LDOPA,SO_gs,C,3,Sample,774107.1302,30635.18628,NA,0.001116028,9.823275,63.78341409
LDOPA_198mz,SO_kc_H2O_1_1,SO,kc,LDOPA,SO_kc,A,1,Sample,290563064.2,24378609.97,NA,0.418903816,9.74745,173.295449
LDOPA_198mz,SO_kc_H2O_1_2,SO,kc,LDOPA,SO_kc,A,2,Sample,264257297.5,16500792.82,NA,0.380978879,9.797303333,57.46719153
LDOPA_198mz,SO_kc_H2O_1_3,SO,kc,LDOPA,SO_kc,A,3,Sample,320367291.8,16812834.75,NA,0.461872474,9.808378333,45.85702138
LDOPA_198mz,SO_kc_H2O_2_1,SO,kc,LDOPA,SO_kc,B,1,Sample,252591889.2,18983177.89,NA,0.364160898,9.70233,143.790053
LDOPA_198mz,SO_kc_H2O_2_2,SO,kc,LDOPA,SO_kc,B,2,Sample,245892336.3,16549038.13,NA,0.354502174,9.812533333,64.8253318
LDOPA_198mz,SO_kc_H2O_2_3,SO,kc,LDOPA,SO_kc,B,3,Sample,304048050.3,16017153.56,NA,0.438345077,9.82593,62.02646982
LDOPA_198mz,SO_kc_H2O_3_1,SO,kc,LDOPA,SO_kc,C,1,Sample,280593042.7,22419421.06,NA,0.404530069,9.764746667,124.805956
LDOPA_198mz,SO_kc_H2O_3_2,SO,kc,LDOPA,SO_kc,C,2,Sample,239486221.8,16148874.45,NA,0.3452665,9.84243,49.86223689
LDOPA_198mz,SO_kc_H2O_3_3,SO,kc,LDOPA,SO_kc,C,3,Sample,289343561.3,13366637.47,NA,0.417145663,9.8456,34.88201047
LDOPA_198mz,SO_MB_H2O_1_1,SO,MB,LDOPA,SO_MB,A,1,Sample,356798258.7,30124918.32,NA,0.514394879,9.767011667,114.2711872
LDOPA_198mz,SO_MB_H2O_1_2,SO,MB,LDOPA,SO_MB,A,2,Sample,379581435.9,30437393.45,NA,0.547241311,9.800901667,83.92171655
LDOPA_198mz,SO_MB_H2O_1_3,SO,MB,LDOPA,SO_MB,A,3,Sample,483625768.8,34252838.09,NA,0.697241684,9.793231667,92.4461943
LDOPA_198mz,SO_MB_H2O_2_1,SO,MB,LDOPA,SO_MB,B,1,Sample,354239350.4,30907866.39,NA,0.510705709,9.773523333,120.9954541
LDOPA_198mz,SO_MB_H2O_2_2,SO,MB,LDOPA,SO_MB,B,2,Sample,366903947.2,28298163.97,NA,0.528964217,9.812816667,82.32249602
LDOPA_198mz,SO_MB_H2O_2_3,SO,MB,LDOPA,SO_MB,B,3,Sample,504733655.1,30455545.28,NA,0.727672855,9.832455,55.81698033
LDOPA_198mz,SO_MB_H2O_3_1,SO,MB,LDOPA,SO_MB,C,1,Sample,257525220.4,27840938.35,NA,0.371273265,9.725595,18288.62835
LDOPA_198mz,SO_MB_H2O_3_2,SO,MB,LDOPA,SO_MB,C,2,Sample,356108234.8,28123035.19,NA,0.513400074,9.795738333,80.76841215
LDOPA_198mz,SO_MB_H2O_3_3,SO,MB,LDOPA,SO_MB,C,3,Sample,434325951.5,30938947.42,NA,0.626166299,9.796601667,73.05189957
LDOPA_198mz,SO_MB_H2O_4_1,SO,MB,LDOPA,SO_MB,D,1,Sample,262978617.6,22145084.38,NA,0.37913541,9.758883333,147.0370282
LDOPA_198mz,SO_MB_H2O_4_2,SO,MB,LDOPA,SO_MB,D,2,Sample,309109839.8,22503693.86,NA,0.445642642,9.809225,77.39730325
LDOPA_198mz,SO_MB_H2O_4_3,SO,MB,LDOPA,SO_MB,D,3,Sample,357503436.4,23126339.86,NA,0.515411531,9.794453333,69.13291677
LDOPA_198mz,SO_MB_H2O_5_1,SO,MB,LDOPA,SO_MB,E,1,Sample,307742518.3,25309211.7,NA,0.443671379,9.710856667,122.8951722
LDOPA_198mz,SO_MB_H2O_5_2,SO,MB,LDOPA,SO_MB,E,2,Sample,351859527,29091179.43,NA,0.507274726,9.799401667,77.15674979
LDOPA_198mz,SO_MB_H2O_5_3,SO,MB,LDOPA,SO_MB,E,3,Sample,470515589.3,32305066.36,NA,0.678340781,9.776155,77.0581876
LDOPA_198mz,SO_MB_H2O_6_1,SO,MB,LDOPA,SO_MB,F,1,Sample,287662661.6,23223082.78,NA,0.414722315,9.778111667,112.128488
LDOPA_198mz,SO_MB_H2O_6_2,SO,MB,LDOPA,SO_MB,F,2,Sample,304906909.9,21937633,NA,0.439583292,9.781681667,85.2960752
LDOPA_198mz,SO_MB_H2O_6_3,SO,MB,LDOPA,SO_MB,F,3,Sample,406864130.8,24291937.18,NA,0.586574682,9.799653333,62.86388989
LDOPA_198mz,SO_mc_H2O_1_1,SO,mc,LDOPA,SO_mc,A,1,Sample,NA,NA,NA,NA,NA,NA
LDOPA_198mz,SO_mc_H2O_1_2,SO,mc,LDOPA,SO_mc,A,2,Sample,231098.2192,40527.24139,NA,0.000333174,10.66420167,9.503198453
LDOPA_198mz,SO_mc_H2O_1_3,SO,mc,LDOPA,SO_mc,A,3,Sample,NA,NA,NA,NA,NA,NA
LDOPA_198mz,SO_mc_H2O_2_1,SO,mc,LDOPA,SO_mc,B,1,Sample,8516605.338,524752.1822,NA,0.012278362,10.31126167,8.922562091
LDOPA_198mz,SO_mc_H2O_2_2,SO,mc,LDOPA,SO_mc,B,2,Sample,531061.8849,70204.51703,NA,0.00076563,10.49734833,4.964642987
LDOPA_198mz,SO_mc_H2O_2_3,SO,mc,LDOPA,SO_mc,B,3,Sample,269139.3398,32981.44701,NA,0.000388017,10.28520833,146.995238
LDOPA_198mz,SO_mc_H2O_3_1,SO,mc,LDOPA,SO_mc,C,1,Sample,92318221.39,5434375.014,NA,0.133094877,9.764155,44.06979365
LDOPA_198mz,SO_mc_H2O_3_2,SO,mc,LDOPA,SO_mc,C,2,Sample,649041.7501,97041.65683,NA,0.000935721,10.67199667,5.741171369
LDOPA_198mz,SO_mc_H2O_3_3,SO,mc,LDOPA,SO_mc,C,3,Sample,732749.8737,85743.94765,NA,0.001056403,10.140125,179.2433702
LDOPA_198mz,SO_rc_H2O_1_1,SO,rc,LDOPA,SO_rc,A,1,Sample,47284368.55,1806787.446,NA,0.068169719,9.839375,1539.236292
LDOPA_198mz,SO_rc_H2O_1_2,SO,rc,LDOPA,SO_rc,A,2,Sample,747253.4394,42666.96759,NA,0.001077313,10.64138667,1.543856413
LDOPA_198mz,SO_rc_H2O_1_3,SO,rc,LDOPA,SO_rc,A,3,Sample,864434.3996,36605.01793,NA,0.001246252,9.78917,80.5378266
LDOPA_198mz,SO_rc_H2O_2_1,SO,rc,LDOPA,SO_rc,B,1,Sample,34415691.8,1322527.655,NA,0.04961699,9.923693333,1314.207418
LDOPA_198mz,SO_rc_H2O_2_2,SO,rc,LDOPA,SO_rc,B,2,Sample,54553.01519,7485.444453,NA,7.86E-05,10.52785833,1.127815026
LDOPA_198mz,SO_rc_H2O_2_3,SO,rc,LDOPA,SO_rc,B,3,Sample,309036.9144,16751.42808,NA,0.000445538,9.831401667,58.08439817
LDOPA_198mz,SO_rc_H2O_3_1,SO,rc,LDOPA,SO_rc,C,1,Sample,51212044.9,2447972.049,NA,0.073832237,9.831165,8.905161693
LDOPA_198mz,SO_rc_H2O_3_2,SO,rc,LDOPA,SO_rc,C,2,Sample,2453036.882,95499.88726,NA,0.003536535,10.442685,6.102999078
LDOPA_198mz,SO_rc_H2O_3_3,SO,rc,LDOPA,SO_rc,C,3,Sample,1640599.428,53740.74498,NA,0.002365247,10.73856,1.512833156
MUBph_257mz,RS_mix_Jan15_1,CF,NA,MUBph,ori,A,1,Sample,NA,NA,NA,1,NA,NA
MUBph_257mz,RS_mix_Jan15_2,CF,NA,MUBph,ori,A,2,Sample,NA,NA,NA,1,NA,NA
MUBph_257mz,RS_mix_Jan15_3,CF,NA,MUBph,ori,A,3,Sample,NA,NA,NA,1,NA,NA
MUBph_257mz,RS_mix_Jan21_1,SO,NA,MUBph,ori,A,1,Sample,NA,NA,NA,1,NA,NA
MUBph_257mz,RS_mix_Jan21_2,SO,NA,MUBph,ori,A,2,Sample,NA,NA,NA,1,NA,NA
MUBph_257mz,RS_mix_Jan21_3,SO,NA,MUBph,ori,A,3,Sample,NA,NA,NA,1,NA,NA
MUBph_257mz,Shaking_RS_mix_Jan22_1,SH,NA,MUBph,ori,A,1,Sample,NA,NA,NA,1,NA,NA
MUBph_257mz,Shaking_RS_mix_Jan22_2,SH,NA,MUBph,ori,A,2,Sample,NA,NA,NA,1,NA,NA
MUBph_257mz,Shaking_RS_mix_Jan22_3,SH,NA,MUBph,ori,A,3,Sample,NA,NA,NA,1,NA,NA
MUBph_315nm,RS_mix_Jan15_1,CF,NA,MUBph,ori,A,1,Sample,NA,NA,NA,1,NA,NA
MUBph_315nm,RS_mix_Jan15_2,CF,NA,MUBph,ori,A,2,Sample,NA,NA,NA,1,NA,NA
MUBph_315nm,RS_mix_Jan15_3,CF,NA,MUBph,ori,A,3,Sample,NA,NA,NA,1,NA,NA
MUBph_315nm,RS_mix_Jan21_1,SO,NA,MUBph,ori,A,1,Sample,NA,NA,NA,1,NA,NA
MUBph_315nm,RS_mix_Jan21_2,SO,NA,MUBph,ori,A,2,Sample,NA,NA,NA,1,NA,NA
MUBph_315nm,RS_mix_Jan21_3,SO,NA,MUBph,ori,A,3,Sample,NA,NA,NA,1,NA,NA
MUBph_315nm,Shaking_RS_mix_Jan22_1,SH,NA,MUBph,ori,A,1,Sample,NA,NA,NA,1,NA,NA
MUBph_315nm,Shaking_RS_mix_Jan22_2,SH,NA,MUBph,ori,A,2,Sample,NA,NA,NA,1,NA,NA
MUBph_315nm,Shaking_RS_mix_Jan22_3,SH,NA,MUBph,ori,A,3,Sample,NA,NA,NA,1,NA,NA
LDOPA_280nm,RS_mix_Jan15_1,CF,NA,LDOPA,ori,A,1,Sample,NA,NA,NA,2,NA,NA
LDOPA_280nm,RS_mix_Jan15_2,CF,NA,LDOPA,ori,A,2,Sample,NA,NA,NA,2,NA,NA
LDOPA_280nm,RS_mix_Jan15_3,CF,NA,LDOPA,ori,A,3,Sample,NA,NA,NA,2,NA,NA
LDOPA_280nm,RS_mix_Jan21_1,SO,NA,LDOPA,ori,A,1,Sample,NA,NA,NA,2,NA,NA
LDOPA_280nm,RS_mix_Jan21_2,SO,NA,LDOPA,ori,A,2,Sample,NA,NA,NA,2,NA,NA
LDOPA_280nm,RS_mix_Jan21_3,SO,NA,LDOPA,ori,A,3,Sample,NA,NA,NA,2,NA,NA
LDOPA_280nm,Shaking_RS_mix_Jan22_1,SH,NA,LDOPA,ori,A,1,Sample,NA,NA,NA,2,NA,NA
LDOPA_280nm,Shaking_RS_mix_Jan22_2,SH,NA,LDOPA,ori,A,2,Sample,NA,NA,NA,2,NA,NA
LDOPA_280nm,Shaking_RS_mix_Jan22_3,SH,NA,LDOPA,ori,A,3,Sample,NA,NA,NA,2,NA,NA
LDOPA_198mz,RS_mix_Jan15_1,CF,NA,LDOPA,ori,A,1,Sample,NA,NA,NA,2,NA,NA
LDOPA_198mz,RS_mix_Jan15_2,CF,NA,LDOPA,ori,A,2,Sample,NA,NA,NA,2,NA,NA
LDOPA_198mz,RS_mix_Jan15_3,CF,NA,LDOPA,ori,A,3,Sample,NA,NA,NA,2,NA,NA
LDOPA_198mz,RS_mix_Jan21_1,SO,NA,LDOPA,ori,A,1,Sample,NA,NA,NA,2,NA,NA
LDOPA_198mz,RS_mix_Jan21_2,SO,NA,LDOPA,ori,A,2,Sample,NA,NA,NA,2,NA,NA
LDOPA_198mz,RS_mix_Jan21_3,SO,NA,LDOPA,ori,A,3,Sample,NA,NA,NA,2,NA,NA
LDOPA_198mz,Shaking_RS_mix_Jan22_1,SH,NA,LDOPA,ori,A,1,Sample,NA,NA,NA,2,NA,NA
LDOPA_198mz,Shaking_RS_mix_Jan22_2,SH,NA,LDOPA,ori,A,2,Sample,NA,NA,NA,2,NA,NA
LDOPA_198mz,Shaking_RS_mix_Jan22_3,SH,NA,LDOPA,ori,A,3,Sample,NA,NA,NA,2,NA,NA
